Selected profile file,Bill Name,Personal Prediction,Real Result,Bill Number
Marc Veasey_profile.json,"To designate the facility of the United States Postal Service located at 2245 Rosa L Parks Boulevard in Nashville, Tennessee, as the \u201cThelma Harper Post Office Building\u201d.",Yea,Yea,H.R. 5271 (117th)
Marc Veasey_profile.json,"To designate the September 11th National Memorial Trail Route, and for other purposes.",Yea,Yea,H.R. 2278 (117th)
Marc Veasey_profile.json,Amache National Historic Site Act,Yea,Yea,H.R. 2497 (117th)
Marc Veasey_profile.json,"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",Yea,Yea,H.R. 203 (117th)
Marc Veasey_profile.json,"To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the \u201cJohn R. Hatcher III Post Office Building\u201d.",Yea,Yea,H.R. 5659 (117th)
Marc Veasey_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Yea,Nay,H.R. 4665
Marc Veasey_profile.json,"Department of Homeland Security Appropriations Act, 2024",Nay,Nay,H.R. 4367
Marc Veasey_profile.json,"Department of Defense Appropriations Act, 2024",Nay,Nay,H.R. 4365
Marc Veasey_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4368
Marc Veasey_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Yea,Yea,H.R. 5860
Marc Veasey_profile.json,War Crimes Rewards Expansion Act,Yea,Yea,H.R. 4250 (117th)
Marc Veasey_profile.json,"Consolidated Appropriations Act, 2023",Yea,Yea,H.R. 2617 (117th)
Marc Veasey_profile.json,Federal Rotational Cyber Workforce Program Act of 2021,Yea,Yea,H.R. 3599 (117th)
Marc Veasey_profile.json,Great Dismal Swamp National Heritage Area Act,Yea,Yea,H.R. 1154 (117th)
Marc Veasey_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Yea,Yea,H.R. 4346
Marc Veasey_profile.json,Big Cat Public Safety Act,Yea,Yea,H.R. 263 (117th)
Marc Veasey_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4394
Marc Veasey_profile.json,"Legislative Branch Appropriations Act, 2024",Nay,Nay,H.R. 4364
Marc Veasey_profile.json,Drug-Free Communities Pandemic Relief Act,Yea,Yea,H.R. 654 (117th)
Marc Veasey_profile.json,"Further Additional Continuing Appropriations and Other Extensions Act, 2024",Yea,Yea,H.R. 2872
Marc Veasey_profile.json,National Aviation Preparedness Plan Act of 2022,Yea,Yea,H.R. 884 (117th)
Marc Veasey_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4821
Marc Veasey_profile.json,Catawba Indian Nation Lands Act,Yea,Yea,H.R. 1619 (117th)
Marc Veasey_profile.json,Old Pascua Community Land Acquisition Act,Yea,Yea,H.R. 4881 (117th)
Marc Veasey_profile.json,Bear River National Heritage Area Study Act,Yea,Yea,H.R. 3616 (117th)
Marc Veasey_profile.json,"Further Consolidated Appropriations Act, 2024",Yea,Yea,H.R. 2882
Marc Veasey_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 3469 (117th)
Marc Veasey_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 3462 (117th)
Marc Veasey_profile.json,Merger Filing Fee Modernization Act of 2022,Yea,Yea,H.R. 3843 (117th)
Marc Veasey_profile.json,Visit America Act,Yea,Yea,H.R. 6965 (117th)
Marc Veasey_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Marc Veasey_profile.json,Hazard Eligibility and Local Projects Act,Yea,Yea,H.R. 1917 (117th)
Marc Veasey_profile.json,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",Yea,Yea,H.R. 390 (117th)
Marc Veasey_profile.json,Advanced Air Mobility Coordination and Leadership Act,Yea,Yea,H.R. 1339 (117th)
Marc Veasey_profile.json,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.",Yea,Yea,H.R. 2220 (117th)
Marc Veasey_profile.json,Department of Veterans Affairs Information Technology Reform Act of 2021,Yea,Yea,H.R. 2250 (117th)
Marc Veasey_profile.json,Lymphedema Treatment Act,Yea,Yea,H.R. 3630 (117th)
Marc Veasey_profile.json,Pala Band of Mission Indians Land Transfer Act of 2023,Yea,Yea,H.R. 4233
Marc Veasey_profile.json,TRANSLATE ACT,Yea,Yea,H.R. 5574 (117th)
Marc Veasey_profile.json,Airport and Airway Extension Act of 2024,Yea,Yea,H.R. 7454
Marc Veasey_profile.json,"Extension of Continuing Appropriations and Other Matters Act, 2024",Yea,Yea,H.R. 7463
Marc Veasey_profile.json,"Further Continuing Appropriations and Other Extensions Act, 2024",Yea,Yea,H.R. 6363
Marc Veasey_profile.json,Safeguard Tribal Objects of Patrimony Act of 2021,Yea,Yea,H.R. 2930 (117th)
Marc Veasey_profile.json,Accelerating Access to Critical Therapies for ALS Act,Yea,Yea,H.R. 3537 (117th)
Marc Veasey_profile.json,Dr. Lorna Breen Health Care Provider Protection Act,Yea,Yea,H.R. 1667 (117th)
Marc Veasey_profile.json,Agua Caliente Land Exchange Fee to Trust Confirmation Act,Yea,Yea,H.R. 897 (117th)
Marc Veasey_profile.json,Women Who Worked on the Home Front World War II Memorial Act,Yea,Yea,H.R. 3531 (117th)
Marc Veasey_profile.json,5G SALE Act,Yea,Yea,H.R. 5677 (117th)
Marc Veasey_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 1437 (117th)
Marc Veasey_profile.json,"Airport and Airway Extension Act of 2023, Part II",Not Voting,Not Voting,H.R. 6503
Marc Veasey_profile.json,Hazard Eligibility and Local Projects Act,Nay,Yea,H.R. 1917 (117th)
Marc Veasey_profile.json,National Defense Authorization Act for Fiscal Year 2024,Yea,Yea,H.R. 2670
Marc Veasey_profile.json,"Consolidated Appropriations Act, 2023",Yea,Yea,H.R. 2617 (117th)
Marcy Kaptur_profile.json,"To award three congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 1085 (117th)
Marcy Kaptur_profile.json,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,Yea,Yea,H.R. 1652 (117th)
Marcy Kaptur_profile.json,Ukraine Invasion War Crimes Deterrence and Accountability Act,Yea,Yea,H.R. 7276 (117th)
Marcy Kaptur_profile.json,Fiscal Responsibility Act of 2023,Yea,Yea,H.R. 3746
Marcy Kaptur_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Marcy Kaptur_profile.json,"To prevent across-the-board direct spending cuts, and for other purposes.",Yea,Yea,H.R. 1868 (117th)
Marcy Kaptur_profile.json,United States Anti-Doping Agency Reauthorization Act of 2021,Yea,Yea,H.R. 172 (117th)
Marcy Kaptur_profile.json,Fraud and Scam Reduction Act,Yea,Yea,H.R. 1215 (117th)
Marcy Kaptur_profile.json,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2021,Yea,Yea,H.R. 1460 (117th)
Marcy Kaptur_profile.json,TRANSPLANT Act of 2021,Nay,Yea,H.R. 941 (117th)
Marcy Kaptur_profile.json,DEBAR Act of 2021,Yea,Yea,H.R. 1002 (117th)
Marcy Kaptur_profile.json,Protecting Indian Tribes from Scams Act,Yea,Yea,H.R. 1762 (117th)
Marcy Kaptur_profile.json,Ensuring Compliance Against Drug Diversion Act of 2021,Yea,Yea,H.R. 1899 (117th)
Marcy Kaptur_profile.json,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the \u201cPfc. Justin T. Paton Department of Veterans Affairs Clinic\u201d.",Yea,Yea,H.R. 3672
Marcy Kaptur_profile.json,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021",Nay,Yea,H.R. 935 (117th)
Marcy Kaptur_profile.json,Empowering the U.S. Fire Administration Act,Yea,Yea,H.R. 7077 (117th)
Marcy Kaptur_profile.json,"Further Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 1437 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guill\u00e9n Post Office Building.",Yea,Yea,H.R. 224 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 2016 East 1st Street in Los Angeles, California, as the \u201cMarine Corps Reserve PVT Jacob Cruz Post Office\u201d.",Yea,Yea,H.R. 5900 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the \u201cLawrence M. \u2018Larry\u2019 Walsh Sr. Post Office\u201d.",Nay,Yea,H.R. 700 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 450 West Schaumburg Road in Schaumburg, Illinois, as the \u201cVeterans of Iraq and Afghanistan Memorial Post Office Building\u201d.",Yea,Yea,H.R. 6386 (117th)
Marcy Kaptur_profile.json,250th Anniversary of the United States Marine Corps Commemorative Coin Act,Nay,Yea,H.R. 1096
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the \u201cPrivate First Class Barrett Lyle Austin Post Office Building\u201d.",Yea,Yea,H.R. 91 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the \u201cSpecialist Four Charles Johnson Post Office\u201d.",Yea,Yea,H.R. 92 (117th)
Marcy Kaptur_profile.json,VA Transparency & Trust Act of 2021,Yea,Yea,H.R. 2911 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the \u201cCW4 Christian J. Koch Memorial Post Office\u201d.",Yea,Yea,H.R. 3508 (117th)
Marcy Kaptur_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Yea,Yea,H.R. 3237 (117th)
Marcy Kaptur_profile.json,Cybersecurity Grants for Schools Act of 2022,Yea,Yea,H.R. 6868 (117th)
Marcy Kaptur_profile.json,Veterans Eligible to Transfer School (VETS) Credit Act,Yea,Yea,H.R. 6604 (117th)
Marcy Kaptur_profile.json,National Defense Authorization Act for Fiscal Year 2024,Nay,Nay,H.R. 2670
Marcy Kaptur_profile.json,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.",Yea,Yea,H.R. 3325 (117th)
Marcy Kaptur_profile.json,MST Claims Coordination Act,Yea,Yea,H.R. 7335 (117th)
Marcy Kaptur_profile.json,Traumatic Brain Injury and Post-Traumatic Stress Disorder Law Enforcement Training Act,Yea,Yea,H.R. 2992 (117th)
Marcy Kaptur_profile.json,VA Peer Support Enhancement for MST Survivors Act,Yea,Yea,H.R. 2724 (117th)
Marcy Kaptur_profile.json,Department of Energy Science for the Future Act,Yea,Yea,H.R. 3593 (117th)
Marcy Kaptur_profile.json,National Science Foundation for the Future Act,Yea,Yea,H.R. 2225 (117th)
Marcy Kaptur_profile.json,Trans-Sahara Counterterrorism Partnership Program Act of 2021,Yea,Yea,H.R. 567 (117th)
Marcy Kaptur_profile.json,Inspector General Independence and Empowerment Act of 2021,Yea,Yea,H.R. 2662 (117th)
Marcy Kaptur_profile.json,"Consolidated Appropriations Act, 2024",Nay,Nay,H.R. 4366
Marcy Kaptur_profile.json,James M. Inhofe National Defense Authorization Act for Fiscal Year 2023,Yea,Yea,H.R. 7776 (117th)
Marcy Kaptur_profile.json,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Yea,Yea,H.R. 1664 (117th)
Marcy Kaptur_profile.json,Industrial Control Systems Cybersecurity Training Act,Yea,Yea,H.R. 7777 (117th)
Marcy Kaptur_profile.json,Protecting Hunting Heritage and Education Act,Yea,Yea,H.R. 5110
Marcy Kaptur_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Yea,Yea,H.R. 4346
Marcy Kaptur_profile.json,"Further Additional Continuing Appropriations and Extensions Act, 2023",Yea,Yea,H.R. 4373 (117th)
Marcy Kaptur_profile.json,"Emergency Security Supplemental Appropriations Act, 2021",Yea,Yea,H.R. 3237 (117th)
Marcy Kaptur_profile.json,First Responder Fair RETIRE Act,Yea,Yea,H.R. 521 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 2245 Rosa L Parks Boulevard in Nashville, Tennessee, as the \u201cThelma Harper Post Office Building\u201d.",Nay,Yea,H.R. 5271 (117th)
Marcy Kaptur_profile.json,"To designate the September 11th National Memorial Trail Route, and for other purposes.",Not Voting,Not Voting,H.R. 2278 (117th)
Marcy Kaptur_profile.json,Amache National Historic Site Act,Yea,Yea,H.R. 2497 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the Benny C. Martinez Post Office Building.",Yea,Yea,H.R. 203 (117th)
Marcy Kaptur_profile.json,"To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the \u201cJohn R. Hatcher III Post Office Building\u201d.",Yea,Yea,H.R. 5659 (117th)
Marcy Kaptur_profile.json,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2024",Nay,Nay,H.R. 4665
Marcy Kaptur_profile.json,"Department of Homeland Security Appropriations Act, 2024",Nay,Nay,H.R. 4367
Marcy Kaptur_profile.json,"Department of Defense Appropriations Act, 2024",Yea,Nay,H.R. 4365
Marcy Kaptur_profile.json,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4368
Marcy Kaptur_profile.json,"Continuing Appropriations Act, 2024 and Other Extensions Act",Yea,Yea,H.R. 5860
Marcy Kaptur_profile.json,War Crimes Rewards Expansion Act,Yea,Yea,H.R. 4250 (117th)
Marcy Kaptur_profile.json,"Consolidated Appropriations Act, 2023",Yea,Yea,H.R. 2617 (117th)
Marcy Kaptur_profile.json,Federal Rotational Cyber Workforce Program Act of 2021,Yea,Yea,H.R. 3599 (117th)
Marcy Kaptur_profile.json,Great Dismal Swamp National Heritage Area Act,Yea,Yea,H.R. 1154 (117th)
Marcy Kaptur_profile.json,"CHIPS Act of 2022 / Research and Development, Competition, and Innovation Act / Supreme Court Security Funding Act of 2022",Yea,Yea,H.R. 4346
Marcy Kaptur_profile.json,Big Cat Public Safety Act,Yea,Yea,H.R. 263 (117th)
Marcy Kaptur_profile.json,"Energy and Water Development and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4394
Marcy Kaptur_profile.json,"Legislative Branch Appropriations Act, 2024",Nay,Nay,H.R. 4364
Marcy Kaptur_profile.json,Drug-Free Communities Pandemic Relief Act,Yea,Yea,H.R. 654 (117th)
Marcy Kaptur_profile.json,"Further Additional Continuing Appropriations and Other Extensions Act, 2024",Yea,Yea,H.R. 2872
Marcy Kaptur_profile.json,National Aviation Preparedness Plan Act of 2022,Yea,Yea,H.R. 884 (117th)
Marcy Kaptur_profile.json,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2024",Nay,Nay,H.R. 4821
Marcy Kaptur_profile.json,Catawba Indian Nation Lands Act,Yea,Yea,H.R. 1619 (117th)
Marcy Kaptur_profile.json,Old Pascua Community Land Acquisition Act,Yea,Yea,H.R. 4881 (117th)
Marcy Kaptur_profile.json,Bear River National Heritage Area Study Act,Yea,Yea,H.R. 3616 (117th)
Marcy Kaptur_profile.json,"Further Consolidated Appropriations Act, 2024",Nay,Yea,H.R. 2882
Marcy Kaptur_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 3469 (117th)
Marcy Kaptur_profile.json,NOTAM Improvement Act of 2023,Yea,Yea,H.R. 3462 (117th)
Marcy Kaptur_profile.json,Merger Filing Fee Modernization Act of 2022,Yea,Yea,H.R. 3843 (117th)
Marcy Kaptur_profile.json,Visit America Act,Yea,Yea,H.R. 6965 (117th)
Marcy Kaptur_profile.json,"Continuing Appropriations and Ukraine Supplemental Appropriations Act, 2023",Yea,Yea,H.R. 6833 (117th)
Marcy Kaptur_profile.json,Hazard Eligibility and Local Projects Act,Yea,Yea,H.R. 1917 (117th)
Marcy Kaptur_profile.json,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the \u201cOdell Horton Federal Building\u201d.",Yea,Yea,H.R. 390 (117th)
Marcy Kaptur_profile.json,Advanced Air Mobility Coordination and Leadership Act,Yea,Yea,H.R. 1339 (117th)
Marcy Kaptur_profile.json,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.",Yea,Yea,H.R. 2220 (117th)
Marcy Kaptur_profile.json,Department of Veterans Affairs Information Technology Reform Act of 2021,Yea,Yea,H.R. 2250 (117th)
Marcy Kaptur_profile.json,Lymphedema Treatment Act,Yea,Yea,H.R. 3630 (117th)
Marcy Kaptur_profile.json,Pala Band of Mission Indians Land Transfer Act of 2023,Yea,Yea,H.R. 4233
Marcy Kaptur_profile.json,TRANSLATE ACT,Yea,Yea,H.R. 5574 (117th)
Marcy Kaptur_profile.json,Airport and Airway Extension Act of 2024,Yea,Yea,H.R. 7454
Marcy Kaptur_profile.json,"Extension of Continuing Appropriations and Other Matters Act, 2024",Yea,Yea,H.R. 7463
